timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;circulatingSupply;timestamp
"2026-03-16T00:00:00.000Z";"2026-03-22T23:59:59.999Z";"2026-03-22T20:20:00.000Z";"2026-03-16T23:13:00.000Z";"2781";0.2988762833;0.3186350409;0.2954050879;0.3104865294;4299753471.71;29420381348.73;94755741588.82;"2026-03-22T23:59:59.999Z"
"2026-03-09T00:00:00.000Z";"2026-03-15T23:59:59.999Z";"2026-03-15T19:40:00.000Z";"2026-03-10T13:41:00.000Z";"2781";0.2890608701;0.2990750316;0.28390781;0.29887762;3336741566.8;28318639724.67;94750374344.07;"2026-03-15T23:59:59.999Z"
"2026-03-02T00:00:00.000Z";"2026-03-08T23:59:59.999Z";"2026-03-08T21:59:00.000Z";"2026-03-04T01:10:00.000Z";"2781";0.2807068431;0.2906968629;0.2791454211;0.2890608701;3480030342.26;27387220278.69;94745512502.01;"2026-03-08T23:59:59.999Z"
"2026-02-23T00:00:00.000Z";"2026-03-01T23:59:59.999Z";"2026-02-23T00:00:00.000Z";"2026-02-28T10:10:00.000Z";"2781";0.2904981726;0.2905093172;0.2786041974;0.2807068431;3646576314.66;26594568292.33;94741432032.3;"2026-03-01T23:59:59.999Z"
"2026-02-16T00:00:00.000Z";"2026-02-22T23:59:59.999Z";"2026-02-22T22:25:00.000Z";"2026-02-18T20:29:00.000Z";"2781";0.2804112892;0.2910470984;0.278283106;0.2904981726;3766453336.89;27520317255.89;94734906620.86;"2026-02-22T23:59:59.999Z"
"2026-02-09T00:00:00.000Z";"2026-02-15T23:59:59.999Z";"2026-02-14T12:26:00.000Z";"2026-02-11T10:18:00.000Z";"2781";0.2778210437;0.2837916219;0.2738266197;0.2804112892;3887207637.51;26562024830.13;94725233452.31;"2026-02-15T23:59:59.999Z"
"2026-02-02T00:00:00.000Z";"2026-02-08T23:59:59.999Z";"2026-02-04T07:33:00.000Z";"2026-02-06T00:25:00.000Z";"2781";0.2845851154;0.2871372377;0.2681375432;0.2778248955;7015352661.06;26315364971.4;94720560486.21;"2026-02-08T23:59:59.999Z"
"2026-01-26T00:00:00.000Z";"2026-02-01T23:59:59.999Z";"2026-01-26T06:49:00.000Z";"2026-02-01T16:55:00.000Z";"2781";0.2954599957;0.2969566891;0.2839183698;0.2845851154;4710682008.32;26955377466.21;94718156399.66;"2026-02-01T23:59:59.999Z"
"2026-01-19T00:00:00.000Z";"2026-01-25T23:59:59.999Z";"2026-01-19T04:46:00.000Z";"2026-01-24T12:31:00.000Z";"2781";0.3177520051;0.3203805029;0.2936615535;0.2954599957;4736083600.34;27984576119.92;94715279644.95;"2026-01-25T23:59:59.999Z"
"2026-01-12T00:00:00.000Z";"2026-01-18T23:59:59.999Z";"2026-01-18T05:56:00.000Z";"2026-01-12T07:46:00.000Z";"2781";0.2992726048;0.3207137752;0.2969764352;0.3177375584;10056323948.73;30093922164.66;94708834809.39;"2026-01-18T23:59:59.999Z"
"2026-01-05T00:00:00.000Z";"2026-01-11T23:59:59.999Z";"2026-01-11T19:10:00.000Z";"2026-01-06T10:03:00.000Z";"2781";0.2938711839;0.3027898448;0.2911040142;0.2992726048;4047435189.44;28342364112.12;94704171559.76;"2026-01-11T23:59:59.999Z"
"2025-12-29T00:00:00.000Z";"2026-01-04T23:59:59.999Z";"2026-01-04T00:07:00.000Z";"2025-12-29T15:03:00.000Z";"2781";0.2849135445;0.295583344;0.2813005529;0.2938740238;3445776458.36;27829175777.09;94698552637.01;"2026-01-04T23:59:59.999Z"
"2025-12-22T00:00:00.000Z";"2025-12-28T23:59:59.999Z";"2025-12-22T01:49:00.000Z";"2025-12-25T16:10:00.000Z";"2781";0.2882731666;0.2889718382;0.2768797719;0.2849135445;3359198834.86;26979327693.33;94693033062.19;"2025-12-28T23:59:59.999Z"
"2025-12-15T00:00:00.000Z";"2025-12-21T23:59:59.999Z";"2025-12-21T23:19:00.000Z";"2025-12-18T09:05:00.000Z";"2781";0.2772184047;0.2885110076;0.2769304952;0.2882731666;4060477023.48;27295794142.8;94687252584.7;"2025-12-21T23:59:59.999Z"
"2025-12-08T00:00:00.000Z";"2025-12-14T23:59:59.999Z";"2025-12-08T02:14:00.000Z";"2025-12-14T00:12:00.000Z";"2781";0.2868964087;0.2879413265;0.2708602825;0.2772192277;3791234643.57;26248273672.59;94684455379.02;"2025-12-14T23:59:59.999Z"
"2025-12-01T00:00:00.000Z";"2025-12-07T23:59:59.999Z";"2025-12-06T13:37:00.000Z";"2025-12-01T19:53:00.000Z";"2781";0.2816854327;0.2904769605;0.275586791;0.2868963827;4460990498.12;27163690808.94;94681181024.14;"2025-12-07T23:59:59.999Z"
"2025-11-24T00:00:00.000Z";"2025-11-30T23:59:59.999Z";"2025-11-30T18:05:00.000Z";"2025-11-25T14:56:00.000Z";"2781";0.2750758572;0.2830712663;0.2711152474;0.2816854327;3655120501.64;26670064566.86;94680311695.8;"2025-11-30T23:59:59.999Z"
"2025-11-17T00:00:00.000Z";"2025-11-23T23:59:59.999Z";"2025-11-17T15:04:00.000Z";"2025-11-22T15:49:00.000Z";"2781";0.2922156685;0.2954578137;0.2731288533;0.2750732663;6916681199.83;26043261503.73;94676653070.76;"2025-11-23T23:59:59.999Z"
"2025-11-10T00:00:00.000Z";"2025-11-16T23:59:59.999Z";"2025-11-11T17:12:00.000Z";"2025-11-14T04:56:00.000Z";"2781";0.2908317278;0.301056011;0.2884908554;0.2922156685;5805931037.42;27664557101.16;94671710253.76;"2025-11-16T23:59:59.999Z"
"2025-11-03T00:00:00.000Z";"2025-11-09T23:59:59.999Z";"2025-11-03T00:00:00.000Z";"2025-11-04T08:20:00.000Z";"2781";0.2984378654;0.2984499522;0.2770465772;0.2908317278;6834074303.08;27532738597.09;94668964781.77;"2025-11-09T23:59:59.999Z"
"2025-10-27T00:00:00.000Z";"2025-11-02T23:59:59.999Z";"2025-10-27T05:32:00.000Z";"2025-10-30T20:02:00.000Z";"2781";0.3004308262;0.3019954047;0.2887155917;0.2984378654;5563474772.59;28252336561.16;94667399283.92;"2025-11-02T23:59:59.999Z"
"2025-10-20T00:00:00.000Z";"2025-10-26T23:59:59.999Z";"2025-10-21T16:52:00.000Z";"2025-10-25T05:30:00.000Z";"2781";0.3204504074;0.3253876211;0.2943095052;0.300447438;6528431532.75;28441194947.49;94668031590.55;"2025-10-26T23:59:59.999Z"
"2025-10-13T00:00:00.000Z";"2025-10-19T23:59:59.999Z";"2025-10-13T03:10:00.000Z";"2025-10-17T14:38:00.000Z";"2781";0.3231715769;0.3243620045;0.3048457978;0.3204504074;7025284917.48;30335819255.06;94666190323.63;"2025-10-19T23:59:59.999Z"
"2025-10-06T00:00:00.000Z";"2025-10-12T23:59:59.999Z";"2025-10-06T17:25:00.000Z";"2025-10-12T01:01:00.000Z";"2781";0.3414259815;0.3472047734;0.3113018531;0.3231567498;7831803665.65;30593926184.94;94667750420.12;"2025-10-12T23:59:59.999Z"
"2025-09-29T00:00:00.000Z";"2025-10-05T23:59:59.999Z";"2025-10-03T16:46:00.000Z";"2025-09-30T20:22:00.000Z";"2781";0.335789106;0.3458945632;0.3317428166;0.3414259815;4750924641.04;32322501041.67;94669131207.03;"2025-10-05T23:59:59.999Z"
"2025-09-22T00:00:00.000Z";"2025-09-28T23:59:59.999Z";"2025-09-22T00:13:00.000Z";"2025-09-25T12:32:00.000Z";"2781";0.3428422133;0.3432187473;0.3308877587;0.335789106;5354664548.42;31788656295.8;94668515816.83;"2025-09-28T23:59:59.999Z"
"2025-09-15T00:00:00.000Z";"2025-09-21T23:59:59.999Z";"2025-09-19T01:07:00.000Z";"2025-09-17T18:59:00.000Z";"2781";0.3485847164;0.3524697029;0.3390267306;0.3428422133;5849970990.78;32455547215.95;94666134895.32;"2025-09-21T23:59:59.999Z"
"2025-09-08T00:00:00.000Z";"2025-09-14T23:59:59.999Z";"2025-09-13T05:49:00.000Z";"2025-09-08T02:29:00.000Z";"2781";0.3309092827;0.3547495534;0.3295157727;0.3485847164;5694257046.66;32998707777.62;94664815239.39;"2025-09-14T23:59:59.999Z"
"2025-09-01T00:00:00.000Z";"2025-09-07T23:59:59.999Z";"2025-09-03T21:32:00.000Z";"2025-09-06T22:09:00.000Z";"2781";0.340811677;0.3420713348;0.3015561248;0.3309092827;7532618506.55;31325097529.56;94663701402.24;"2025-09-07T23:59:59.999Z"
"2025-08-25T00:00:00.000Z";"2025-08-31T23:59:59.999Z";"2025-08-25T00:01:00.000Z";"2025-08-29T16:08:00.000Z";"2781";0.3615401847;0.3615463671;0.3336386543;0.340811677;7419626822.74;32261539881.19;94660899422.26;"2025-08-31T23:59:59.999Z"
"2025-08-18T00:00:00.000Z";"2025-08-24T23:59:59.999Z";"2025-08-24T18:43:00.000Z";"2025-08-18T09:34:00.000Z";"2781";0.3535164415;0.3683017972;0.3448586892;0.3615400955;8472045278.34;34226437328.73;94668417997.56;"2025-08-24T23:59:59.999Z"
"2025-08-11T00:00:00.000Z";"2025-08-17T23:59:59.999Z";"2025-08-14T12:30:00.000Z";"2025-08-11T00:04:00.000Z";"2781";0.3383258746;0.3697865677;0.3382730717;0.3535164415;9739558294.27;33471631664.4;94681965927.9;"2025-08-17T23:59:59.999Z"
"2025-08-04T00:00:00.000Z";"2025-08-10T23:59:59.999Z";"2025-08-10T13:12:00.000Z";"2025-08-04T01:53:00.000Z";"2781";0.3276557905;0.3421468828;0.32721963;0.3383258746;5993190803.48;32038713486.7;94697792561.88;"2025-08-10T23:59:59.999Z"
"2025-07-28T00:00:00.000Z";"2025-08-03T23:59:59.999Z";"2025-07-29T11:20:00.000Z";"2025-08-02T18:50:00.000Z";"2781";0.320070456;0.3499971237;0.3189391641;0.327654726;10855224851.79;31033153372.1;94712665780.82;"2025-08-03T23:59:59.999Z"
"2025-07-21T00:00:00.000Z";"2025-07-27T23:59:59.999Z";"2025-07-27T09:39:00.000Z";"2025-07-24T06:55:00.000Z";"2781";0.3142207957;0.3228609364;0.3012433908;0.320070456;8751892830.97;30319732365.61;94728306836.1;"2025-07-27T23:59:59.999Z"
"2025-07-14T00:00:00.000Z";"2025-07-20T23:59:59.999Z";"2025-07-18T14:02:00.000Z";"2025-07-15T14:59:00.000Z";"2781";0.302931493;0.3342975707;0.2955447548;0.3142207957;8742010600.7;29770276495.39;94743177111.82;"2025-07-20T23:59:59.999Z"
"2025-07-07T00:00:00.000Z";"2025-07-13T23:59:59.999Z";"2025-07-12T03:49:00.000Z";"2025-07-07T20:20:00.000Z";"2781";0.2873531368;0.3066697273;0.2857184594;0.302931493;4547703631.68;28706160688;94761229363;"2025-07-13T23:59:59.999Z"
"2025-06-30T00:00:00.000Z";"2025-07-06T23:59:59.999Z";"2025-07-04T10:11:00.000Z";"2025-06-30T02:28:00.000Z";"2781";0.2768730995;0.2879167832;0.2762666239;0.2873531368;2716857806.88;27235889684.03;94781946672.39;"2025-07-06T23:59:59.999Z"
"2025-06-23T00:00:00.000Z";"2025-06-29T23:59:59.999Z";"2025-06-29T23:56:00.000Z";"2025-06-23T00:01:00.000Z";"2781";0.2634773377;0.2768865578;0.2634511444;0.2768730995;3295725769.44;26248074564.42;94801822982.01;"2025-06-29T23:59:59.999Z"
"2025-06-16T00:00:00.000Z";"2025-06-22T23:59:59.999Z";"2025-06-16T12:39:00.000Z";"2025-06-22T20:31:00.000Z";"2781";0.2739498142;0.2899081317;0.2591792672;0.2634776238;5231403200.78;24982302797.24;94817653067.69;"2025-06-22T23:59:59.999Z"
"2025-06-09T00:00:00.000Z";"2025-06-15T23:59:59.999Z";"2025-06-10T15:01:00.000Z";"2025-06-13T01:43:00.000Z";"2781";0.2818770955;0.2942736418;0.267371296;0.2739498142;4402965377.58;25980789033.12;94837768393.99;"2025-06-15T23:59:59.999Z"
"2025-06-02T00:00:00.000Z";"2025-06-08T23:59:59.999Z";"2025-06-08T02:40:00.000Z";"2025-06-02T16:43:00.000Z";"2781";0.2711617472;0.2875061035;0.2660876577;0.2818770955;3666120788.65;26736908046.02;94853070608.7;"2025-06-08T23:59:59.999Z"
"2025-05-26T00:00:00.000Z";"2025-06-01T23:59:59.999Z";"2025-05-28T02:47:00.000Z";"2025-05-31T01:44:00.000Z";"2781";0.2717907472;0.2795046557;0.2635969211;0.2711617472;3953359348.43;25723861113.96;94865376035.57;"2025-06-01T23:59:59.999Z"
"2025-05-19T00:00:00.000Z";"2025-05-25T23:59:59.999Z";"2025-05-22T11:59:00.000Z";"2025-05-19T04:43:00.000Z";"2781";0.2677969075;0.2814115213;0.2608208988;0.2717905199;5578068991.76;25786988272.48;94878094768.99;"2025-05-25T23:59:59.999Z"
"2025-05-12T00:00:00.000Z";"2025-05-18T23:59:59.999Z";"2025-05-12T14:23:00.000Z";"2025-05-13T06:31:00.000Z";"2781";0.2648782644;0.2796835543;0.2609701884;0.2677969075;7049117815.84;25411763764.74;94891923907.13;"2025-05-18T23:59:59.999Z"
"2025-05-05T00:00:00.000Z";"2025-05-11T23:59:59.999Z";"2025-05-11T04:08:00.000Z";"2025-05-07T04:26:00.000Z";"2781";0.2470847946;0.2682307172;0.2437105113;0.2648782195;5330676960.83;25139557163.16;94909853097.11;"2025-05-11T23:59:59.999Z"
"2025-04-28T00:00:00.000Z";"2025-05-04T23:59:59.999Z";"2025-04-29T01:04:00.000Z";"2025-04-30T02:22:00.000Z";"2781";0.2454791271;0.2498668305;0.2426965863;0.2470869579;3128457095.3;23454832226.02;94925415838.8;"2025-05-04T23:59:59.999Z"
"2025-04-21T00:00:00.000Z";"2025-04-27T23:59:59.999Z";"2025-04-27T01:33:00.000Z";"2025-04-21T13:13:00.000Z";"2781";0.24382455;0.2542322567;0.241080984;0.245487278;4360906762.8;23305956038.98;94937530890.11;"2025-04-27T23:59:59.999Z"
"2025-04-14T00:00:00.000Z";"2025-04-20T23:59:59.999Z";"2025-04-14T03:08:00.000Z";"2025-04-18T23:53:00.000Z";"2781";0.2544399331;0.2587522322;0.2397629439;0.24382455;3822863797.91;23151025584.87;94949526558.78;"2025-04-20T23:59:59.999Z"
"2025-04-07T00:00:00.000Z";"2025-04-13T23:59:59.999Z";"2025-04-13T23:57:00.000Z";"2025-04-07T07:09:00.000Z";"2781";0.2297304999;0.2544665192;0.2209333588;0.2544394082;4875267274.97;24162124415.82;94961997999.07;"2025-04-13T23:59:59.999Z"
"2025-03-31T00:00:00.000Z";"2025-04-06T23:59:59.999Z";"2025-04-04T13:07:00.000Z";"2025-04-06T23:25:00.000Z";"2781";0.2313498645;0.2416593126;0.2281999098;0.2297304999;3412313112.08;21819669228.3;94979418204.28;"2025-04-06T23:59:59.999Z"
"2025-03-24T00:00:00.000Z";"2025-03-30T23:59:59.999Z";"2025-03-29T16:17:00.000Z";"2025-03-24T01:10:00.000Z";"2781";0.2299659683;0.2355625188;0.2253058374;0.2313496763;3261184659.38;21976965391.25;94994502955.21;"2025-03-30T23:59:59.999Z"
"2025-03-17T00:00:00.000Z";"2025-03-23T23:59:59.999Z";"2025-03-19T01:25:00.000Z";"2025-03-17T06:35:00.000Z";"2781";0.2122169069;0.2429622564;0.211306069;0.2299659683;4804624275.73;21849058552.99;95009964799.42;"2025-03-23T23:59:59.999Z"
"2025-03-10T00:00:00.000Z";"2025-03-16T23:59:59.999Z";"2025-03-10T12:58:00.000Z";"2025-03-16T23:31:00.000Z";"2781";0.231908428;0.2377123015;0.2112039233;0.2122191227;5736615010.52;20166262122.14;95026651808.14;"2025-03-16T23:59:59.999Z"
"2025-03-03T00:00:00.000Z";"2025-03-09T23:59:59.999Z";"2025-03-08T09:22:00.000Z";"2025-03-04T02:19:00.000Z";"2781";0.2439046712;0.250843392;0.2271920888;0.231908428;5016924024.68;22041520203.66;95044067153.32;"2025-03-09T23:59:59.999Z"
"2025-02-24T00:00:00.000Z";"2025-03-02T23:59:59.999Z";"2025-02-24T12:32:00.000Z";"2025-02-28T04:16:00.000Z";"2781";0.245971118;0.2488539561;0.2171854896;0.2439044458;7881923568.36;20991616354.24;86064839410.67;"2025-03-02T23:59:59.999Z"
"2025-02-17T00:00:00.000Z";"2025-02-23T23:59:59.999Z";"2025-02-21T06:39:00.000Z";"2025-02-18T16:42:00.000Z";"2781";0.2426640408;0.2504707915;0.2328422161;0.245971118;3733528693.61;21174104713.7;86083703180.93;"2025-02-23T23:59:59.999Z"
"2025-02-10T00:00:00.000Z";"2025-02-16T23:59:59.999Z";"2025-02-11T11:40:00.000Z";"2025-02-10T02:17:00.000Z";"2781";0.232541094;0.2489960035;0.2281762276;0.2426664801;4543631767.9;20892499772.44;86095532275.01;"2025-02-16T23:59:59.999Z"
"2025-02-03T00:00:00.000Z";"2025-02-09T23:59:59.999Z";"2025-02-09T17:14:00.000Z";"2025-02-03T02:11:00.000Z";"2781";0.2250962039;0.2375611141;0.2041472944;0.232541094;6219955033;20023757380.36;86108468124.43;"2025-02-09T23:59:59.999Z"
"2025-01-27T00:00:00.000Z";"2025-02-02T23:59:59.999Z";"2025-01-31T16:04:00.000Z";"2025-02-02T23:32:00.000Z";"2781";0.2463452455;0.2579480453;0.2227713137;0.2250961714;5839735765.82;19386224057.17;86124183888.66;"2025-02-02T23:59:59.999Z"
"2025-01-20T00:00:00.000Z";"2025-01-26T23:59:59.999Z";"2025-01-24T14:31:00.000Z";"2025-01-20T01:02:00.000Z";"2781";0.2281371892;0.2610081171;0.2241595953;0.2463330178;7127282266.64;21218775224.9;86134299765.75;"2025-01-26T23:59:59.999Z"
"2025-01-13T00:00:00.000Z";"2025-01-19T23:59:59.999Z";"2025-01-18T02:12:00.000Z";"2025-01-13T12:01:00.000Z";"2781";0.2334213701;0.2604205061;0.2168988357;0.2281368634;8343225182.71;19654626682.69;86152664348.55;"2025-01-19T23:59:59.999Z"
"2025-01-06T00:00:00.000Z";"2025-01-12T23:59:59.999Z";"2025-01-07T06:13:00.000Z";"2025-01-12T23:01:00.000Z";"2781";0.2626456687;0.2713935467;0.2316198155;0.2334213701;7876700648.26;20115012559.65;86174682947.47;"2025-01-12T23:59:59.999Z"
"2024-12-30T00:00:00.000Z";"2025-01-05T23:59:59.999Z";"2025-01-04T17:10:00.000Z";"2024-12-30T16:52:00.000Z";"2781";0.257286274;0.2737861819;0.2503487392;0.2626456687;6119595233.48;22637898640.67;86191783595.52;"2025-01-05T23:59:59.999Z"
"2024-12-23T00:00:00.000Z";"2024-12-29T23:59:59.999Z";"2024-12-27T12:29:00.000Z";"2024-12-23T01:22:00.000Z";"2781";0.2438872517;0.2649203929;0.2415734754;0.2572862091;7376197802.68;22178565873.3;86201900825.16;"2024-12-29T23:59:59.999Z"
"2024-12-16T00:00:00.000Z";"2024-12-22T23:59:59.999Z";"2024-12-16T21:10:00.000Z";"2024-12-20T12:02:00.000Z";"2781";0.2852961797;0.3044032334;0.2248454961;0.2438872517;15974592607.76;21027208092.42;86216921731.46;"2024-12-22T23:59:59.999Z"
"2024-12-09T00:00:00.000Z";"2024-12-15T23:59:59.999Z";"2024-12-09T00:22:00.000Z";"2024-12-10T03:30:00.000Z";"2781";0.3188319416;0.3204848592;0.2450662625;0.2852961797;15127524280.53;24604553260.97;86242140656.03;"2024-12-15T23:59:59.999Z"
"2024-12-02T00:00:00.000Z";"2024-12-08T23:59:59.999Z";"2024-12-03T23:31:00.000Z";"2024-12-02T11:01:00.000Z";"2781";0.207340201;0.4406747153;0.2038899086;0.3188233407;32919000912.01;27505368610.94;86269175155.98;"2024-12-08T23:59:59.999Z"
"2024-11-25T00:00:00.000Z";"2024-12-01T23:59:59.999Z";"2024-11-25T09:40:00.000Z";"2024-11-26T11:43:00.000Z";"2781";0.2088323687;0.2121746224;0.1867908589;0.207340201;6611200198.62;17894635598.37;86305673033.74;"2024-12-01T23:59:59.999Z"
"2024-11-18T00:00:00.000Z";"2024-11-24T23:59:59.999Z";"2024-11-23T14:17:00.000Z";"2024-11-21T02:47:00.000Z";"2781";0.1994859629;0.2244084461;0.1933250215;0.2088326907;7948574406.91;18029307120.22;86341892523.41;"2024-11-24T23:59:59.999Z"
"2024-11-11T00:00:00.000Z";"2024-11-17T23:59:59.999Z";"2024-11-16T18:15:00.000Z";"2024-11-11T06:25:00.000Z";"2781";0.1640750167;0.2041250076;0.1638126733;0.1994882393;8236261190.3;17230998588.84;86376012166.31;"2024-11-17T23:59:59.999Z"
"2024-11-04T00:00:00.000Z";"2024-11-10T23:59:59.999Z";"2024-11-10T18:15:00.000Z";"2024-11-07T14:55:00.000Z";"2781";0.1651630423;0.1668505912;0.1598409491;0.1640750167;2944939069.5;14178405466.6;86415571521.33;"2024-11-10T23:59:59.999Z"
"2024-10-28T00:00:00.000Z";"2024-11-03T23:59:59.999Z";"2024-10-31T11:37:00.000Z";"2024-10-28T06:33:00.000Z";"2781";0.1638713072;0.1703401379;0.1630217841;0.1651630423;2733231555.56;14278601369.36;86451552157.39;"2024-11-03T23:59:59.999Z"
"2024-10-21T00:00:00.000Z";"2024-10-27T23:59:59.999Z";"2024-10-25T13:19:00.000Z";"2024-10-21T02:35:00.000Z";"2781";0.1567259864;0.1666484776;0.1557267969;0.1638713072;2402770459.57;14172179945.23;86483596106.06;"2024-10-27T23:59:59.999Z"
"2024-10-14T00:00:00.000Z";"2024-10-20T23:59:59.999Z";"2024-10-14T04:04:00.000Z";"2024-10-20T02:51:00.000Z";"2781";0.16261529;0.1629187937;0.1561028026;0.1567261346;2069153160.62;13559297318.55;86515948187.45;"2024-10-20T23:59:59.999Z"
"2024-10-07T00:00:00.000Z";"2024-10-13T23:59:59.999Z";"2024-10-12T12:16:00.000Z";"2024-10-07T01:28:00.000Z";"2781";0.1542740817;0.1639212535;0.1538771234;0.16261529;2552955597.83;14074487463.6;86550824757.98;"2024-10-13T23:59:59.999Z"
"2024-09-30T00:00:00.000Z";"2024-10-06T23:59:59.999Z";"2024-10-04T00:12:00.000Z";"2024-10-02T00:31:00.000Z";"2781";0.1564738116;0.1578143218;0.1531403353;0.1542740817;2285816427.78;13357490598.22;86582855985.66;"2024-10-06T23:59:59.999Z"
"2024-09-23T00:00:00.000Z";"2024-09-29T23:59:59.999Z";"2024-09-29T20:07:00.000Z";"2024-09-26T01:47:00.000Z";"2781";0.1518628086;0.1575478904;0.1494797959;0.1564738116;1940081706.89;13553733671.29;86619821775.31;"2024-09-29T23:59:59.999Z"
"2024-09-16T00:00:00.000Z";"2024-09-22T23:59:59.999Z";"2024-09-20T06:49:00.000Z";"2024-09-16T03:07:00.000Z";"2781";0.1489581701;0.1527807752;0.1478758296;0.1518628086;1820398144.6;13160821972.31;86662574554.63;"2024-09-22T23:59:59.999Z"
"2024-09-09T00:00:00.000Z";"2024-09-15T23:59:59.999Z";"2024-09-09T16:35:00.000Z";"2024-09-15T12:16:00.000Z";"2781";0.1531909239;0.1549551784;0.1471132637;0.1489581701;2241322260.63;12913938602.37;86695067412.76;"2024-09-15T23:59:59.999Z"
"2024-09-02T00:00:00.000Z";"2024-09-08T23:59:59.999Z";"2024-09-02T10:30:00.000Z";"2024-09-06T21:05:00.000Z";"2781";0.1556665405;0.1568575292;0.1466870234;0.1531909239;2731015946.38;13285911946.16;86727800899.8;"2024-09-08T23:59:59.999Z"
"2024-08-26T00:00:00.000Z";"2024-09-01T23:59:59.999Z";"2024-08-26T11:37:00.000Z";"2024-09-01T23:01:00.000Z";"2781";0.1665571197;0.1684874173;0.1551468455;0.1556665405;3614228239.96;13507094960.65;86769416992.05;"2024-09-01T23:59:59.999Z"
"2024-08-19T00:00:00.000Z";"2024-08-25T23:59:59.999Z";"2024-08-25T23:29:00.000Z";"2024-08-19T01:34:00.000Z";"2781";0.1352451943;0.167130272;0.1341275196;0.1665571197;7247800722.6;14464923535.44;86846623913.17;"2024-08-25T23:59:59.999Z"
"2024-08-12T00:00:00.000Z";"2024-08-18T23:59:59.999Z";"2024-08-17T12:35:00.000Z";"2024-08-13T02:26:00.000Z";"2781";0.1277453167;0.1362399478;0.1257399976;0.1352451943;2075026436.4;11759909698.94;86952514332.82;"2024-08-18T23:59:59.999Z"
"2024-08-05T00:00:00.000Z";"2024-08-11T23:59:59.999Z";"2024-08-10T19:37:00.000Z";"2024-08-05T06:46:00.000Z";"2781";0.1262749583;0.1297448067;0.1173643211;0.1277451601;2894389813.05;11112098828.41;86986350000.9;"2024-08-11T23:59:59.999Z"
"2024-07-29T00:00:00.000Z";"2024-08-04T23:59:59.999Z";"2024-07-29T02:22:00.000Z";"2024-08-03T04:15:00.000Z";"2781";0.1386697441;0.1393791479;0.1229065766;0.1262749583;2371156141.27;10988669249.08;87021761054.01;"2024-08-04T23:59:59.999Z"
"2024-07-22T00:00:00.000Z";"2024-07-28T23:59:59.999Z";"2024-07-28T21:46:00.000Z";"2024-07-23T05:58:00.000Z";"2781";0.1343482907;0.1391759254;0.1312109251;0.1386698223;1897930865.3;12072230489.14;87057422408.09;"2024-07-28T23:59:59.999Z"
"2024-07-15T00:00:00.000Z";"2024-07-21T23:59:59.999Z";"2024-07-15T07:17:00.000Z";"2024-07-16T08:31:00.000Z";"2781";0.1376900816;0.1389459482;0.1329230871;0.1343474335;2062139120.09;11699890828.39;87086264844.07;"2024-07-21T23:59:59.999Z"
"2024-07-08T00:00:00.000Z";"2024-07-14T23:59:59.999Z";"2024-07-13T18:58:00.000Z";"2024-07-08T01:19:00.000Z";"2781";0.1246728385;0.1414895763;0.1230324491;0.1376885283;2383531208.64;11995964712.97;87123922828.25;"2024-07-14T23:59:59.999Z"
"2024-07-01T00:00:00.000Z";"2024-07-07T23:59:59.999Z";"2024-07-07T01:37:00.000Z";"2024-07-05T09:04:00.000Z";"2781";0.1245309665;0.1308929132;0.1212125121;0.1246668282;2635826979.59;10865893069.89;87159457137.5;"2024-07-07T23:59:59.999Z"
"2024-06-24T00:00:00.000Z";"2024-06-30T23:59:59.999Z";"2024-06-29T21:43:00.000Z";"2024-06-24T09:47:00.000Z";"2781";0.1191638643;0.126031117;0.1178125833;0.1245265387;1994535011.97;10858643911.36;87199435752.84;"2024-06-30T23:59:59.999Z"
"2024-06-17T00:00:00.000Z";"2024-06-23T23:59:59.999Z";"2024-06-23T12:09:00.000Z";"2024-06-18T01:47:00.000Z";"2781";0.11725041;0.1204187953;0.1137118956;0.1191596783;1764195201.34;10395470719.01;87239835364.3;"2024-06-23T23:59:59.999Z"
